Recency,Frequency,Monetary,Segments
25,3,202.03,Medium Value Customer
22,5,411.23,Medium Value Customer
7,3,690.02,Medium Value Customer
35,5,1074.42,Medium Value Customer
196,3,654.46,Low Value Customer
74,2,314.74999999999994,Medium Value Customer
321,2,95.49,Low Value Customer
219,3,351.98,Low Value Customer
112,3,190.27,Medium Value Customer
74,4,229.74999999999991,Medium Value Customer
62,1,30.25,Medium Value Customer
20,3,265.57,Medium Value Customer
11,16,1521.11,Medium Value Customer
95,2,184.15000000000003,Medium Value Customer
10,5,136.67999999999998,Medium Value Customer
107,2,46.80000000000001,Medium Value Customer
23,1,54.7,Medium Value Customer
328,1,27.98,Low Value Customer
29,6,337.82,Medium Value Customer
35,1,32.1,Medium Value Customer
20,3,103.7,Medium Value Customer
35,5,59.53,Medium Value Customer
30,1,73.10000000000001,Medium Value Customer
84,3,167.63999999999996,Medium Value Customer
206,1,16.700000000000003,Low Value Customer
70,2,18.49,Medium Value Customer
81,2,178.86,Medium Value Customer
316,1,34.22,Low Value Customer
15,5,317.96,Medium Value Customer
48,2,79.25,Medium Value Customer
172,2,114.80999999999996,Low Value Customer
11,11,279.01,Medium Value Customer
245,2,22.55,Low Value Customer
70,6,230.21,Medium Value Customer
64,18,450.65,Medium Value Customer
204,2,103.45,Low Value Customer
260,1,68.86,Low Value Customer
219,2,98.31,Low Value Customer
260,1,140.85,Low Value Customer
18,3,187.7,Medium Value Customer
59,2,187.98999999999995,Medium Value Customer
59,2,48.43,Medium Value Customer
84,1,28.65,Medium Value Customer
10,10,503.7000000000001,Medium Value Customer
58,5,113.54,Medium Value Customer
94,3,199.55,Medium Value Customer
32,3,112.75,Medium Value Customer
189,4,81.91,Low Value Customer
8,2,59.37000000000001,Medium Value Customer
76,2,36.94,Medium Value Customer
43,1,25.37,Medium Value Customer
331,1,9.170000000000002,Low Value Customer
36,3,219.03,Medium Value Customer
111,1,77.96,Medium Value Customer
69,3,34.910000000000004,Medium Value Customer
71,6,546.11,Medium Value Customer
21,1,102.97,Medium Value Customer
79,6,368.5,Medium Value Customer
45,1,63.55,Medium Value Customer
135,1,33.8,Low Value Customer
13,17,829.4,Medium Value Customer
198,2,218.95,Low Value Customer
27,1,93.61,Medium Value Customer
98,1,30.7,Medium Value Customer
42,2,179.74,Medium Value Customer
42,3,161.82999999999998,Medium Value Customer
39,3,200.01,Medium Value Customer
118,2,35.88,Medium Value Customer
13,7,934.17,Medium Value Customer
196,2,156.46,Low Value Customer
8,2,207.44,Medium Value Customer
144,3,813.48,Medium Value Customer
80,4,326.13,Medium Value Customer
197,1,103.95000000000002,Low Value Customer
10,3,278.26,Medium Value Customer
20,2,132.8,Medium Value Customer
371,1,120.94,Low Value Customer
22,2,279.55000000000007,Medium Value Customer
9,7,623.67,Medium Value Customer
13,11,503.14,Medium Value Customer
70,3,420.77,Medium Value Customer
7,5,343.92,Medium Value Customer
364,1,78.44,Low Value Customer
277,2,81.15,Low Value Customer
63,4,308.66,Medium Value Customer
293,1,46.74,Low Value Customer
28,3,28.2,Medium Value Customer
14,3,295.42999999999995,Medium Value Customer
274,1,132.38,Low Value Customer
64,10,719.77,Medium Value Customer
10,14,974.55,Medium Value Customer
53,1,124.65,Medium Value Customer
84,2,135.33999999999995,Medium Value Customer
214,1,353.49,Low Value Customer
17,12,1262.0,Medium Value Customer
182,1,42.96,Low Value Customer
13,5,548.02,Medium Value Customer
15,12,404.13,Medium Value Customer
11,3,229.1,Medium Value Customer
65,2,184.49,Medium Value Customer
31,7,695.96,Medium Value Customer
25,4,295.67,Medium Value Customer
23,3,140.05999999999997,Medium Value Customer
27,1,157.14,Medium Value Customer
141,1,97.25,Low Value Customer
23,5,1515.92,Medium Value Customer
130,3,130.07999999999998,Medium Value Customer
92,5,640.91,Medium Value Customer
253,1,5.5,Low Value Customer
251,1,41.28,Low Value Customer
35,14,439.5,Medium Value Customer
25,5,228.37,Medium Value Customer
104,4,76.30000000000001,Medium Value Customer
71,4,27.26,Medium Value Customer
9,8,231.95999999999995,Medium Value Customer
83,3,225.14,Medium Value Customer
21,11,364.75,Medium Value Customer
10,4,76.28,Medium Value Customer
77,1,159.23000000000002,Medium Value Customer
32,5,679.5799999999999,Medium Value Customer
30,2,90.02999999999997,Medium Value Customer
51,1,40.24,Medium Value Customer
375,2,27.3,Low Value Customer
268,1,11.9,Low Value Customer
24,2,369.6,Medium Value Customer
28,1,12.7,Medium Value Customer
164,2,42.5,Low Value Customer
65,3,106.95,Medium Value Customer
37,4,147.59999999999997,Medium Value Customer
308,2,66.2,Low Value Customer
25,3,136.21,Medium Value Customer
70,1,55.18,Medium Value Customer
11,5,340.53,Medium Value Customer
46,7,2456.26,Medium Value Customer
18,11,477.2000000000001,Medium Value Customer
87,9,538.25,Medium Value Customer
18,4,482.82,Medium Value Customer
21,1,65.3,Medium Value Customer
63,1,169.05,Medium Value Customer
29,8,960.37,Medium Value Customer
105,2,205.95,Medium Value Customer
24,3,96.24,Medium Value Customer
86,1,8.0,Medium Value Customer
38,2,48.92,Medium Value Customer
18,8,289.49999999999994,Medium Value Customer
85,4,113.33999999999996,Medium Value Customer
44,4,232.04999999999995,Medium Value Customer
34,2,60.44000000000001,Medium Value Customer
112,2,30.67,Medium Value Customer
34,4,260.08000000000004,Medium Value Customer
79,1,64.44,Medium Value Customer
71,1,3.39,Medium Value Customer
193,1,18.36,Low Value Customer
293,1,16.97,Low Value Customer
367,1,79.24000000000001,Low Value Customer
218,1,137.34999999999997,Low Value Customer
7,13,334.54,Medium Value Customer
29,4,116.25,Medium Value Customer
10,8,926.8,Medium Value Customer
184,2,111.79,Low Value Customer
84,6,104.19,Medium Value Customer
74,1,33.64999999999999,Medium Value Customer
59,3,126.93,Medium Value Customer
15,4,49.63,Medium Value Customer
11,2,16.55,Medium Value Customer
88,2,42.89000000000001,Medium Value Customer
223,3,310.24,Low Value Customer
78,2,53.77000000000001,Medium Value Customer
20,3,41.55000000000001,Medium Value Customer
189,7,706.96,Low Value Customer
39,1,65.4,Medium Value Customer
51,2,68.2,Medium Value Customer
233,2,18.99,Low Value Customer
25,1,42.2,Medium Value Customer
57,1,104.21,Medium Value Customer
246,1,152.26999999999998,Low Value Customer
192,1,1.69,Low Value Customer
39,3,139.98999999999998,Medium Value Customer
17,4,342.72,Medium Value Customer
16,10,446.12,Medium Value Customer
18,2,126.26,Medium Value Customer
86,4,101.89,Medium Value Customer
73,3,263.74000000000007,Medium Value Customer
79,4,133.35,Medium Value Customer
17,10,1110.91,Medium Value Customer
17,4,66.86000000000001,Medium Value Customer
88,3,195.36,Medium Value Customer
87,1,85.30000000000001,Medium Value Customer
380,1,33.0,Low Value Customer
238,1,147.07,Low Value Customer
11,5,831.29,Medium Value Customer
7,4,206.46,Medium Value Customer
49,6,310.81,Medium Value Customer
279,2,40.6,Low Value Customer
368,1,48.92,Low Value Customer
366,3,25.95,Low Value Customer
10,27,1790.77,Medium Value Customer
15,6,342.44,Medium Value Customer
52,1,86.86,Medium Value Customer
23,4,255.81,Medium Value Customer
267,1,36.870000000000005,Low Value Customer
204,1,41.2,Low Value Customer
71,6,483.9700000000001,Medium Value Customer
34,3,65.97,Medium Value Customer
220,1,8.5,Low Value Customer
21,5,67.36,Medium Value Customer
37,4,421.29,Medium Value Customer
36,4,222.86,Medium Value Customer
51,6,172.49,Medium Value Customer
38,1,343.61,Medium Value Customer
18,23,2253.6400000000003,Medium Value Customer
379,1,38.440000000000005,Low Value Customer
28,1,15.4,Medium Value Customer
16,6,81.02,Medium Value Customer
9,11,759.91,Medium Value Customer
79,6,636.16,Medium Value Customer
234,1,39.69,Low Value Customer
65,1,7.1,Medium Value Customer
72,4,156.36,Medium Value Customer
25,7,544.8,Medium Value Customer
7,2,197.94999999999996,Medium Value Customer
23,3,110.38,Medium Value Customer
175,1,127.12,Low Value Customer
36,3,132.54,Medium Value Customer
364,1,53.98,Low Value Customer
65,1,86.39,Medium Value Customer
31,1,232.24,Medium Value Customer
39,4,752.0900000000001,Medium Value Customer
305,1,47.25,Low Value Customer
48,2,73.38000000000001,Medium Value Customer
162,2,147.14999999999998,Low Value Customer
67,1,24.17,Medium Value Customer
144,1,93.77,Low Value Customer
216,6,631.9,Low Value Customer
190,4,428.9500000000001,Low Value Customer
290,1,71.84000000000003,Low Value Customer
44,1,44.84,Medium Value Customer
30,3,37.92,Medium Value Customer
81,2,68.44,Medium Value Customer
23,4,478.74,Medium Value Customer
70,5,151.93999999999994,Medium Value Customer
162,1,13.45,Low Value Customer
94,2,187.45,Medium Value Customer
217,3,13.55,Low Value Customer
84,1,72.75000000000001,Medium Value Customer
13,4,181.13,Medium Value Customer
304,1,39.26,Low Value Customer
58,6,355.97,Medium Value Customer
31,6,832.26,Medium Value Customer
31,13,1018.43,Medium Value Customer
60,4,485.91,Medium Value Customer
46,3,270.4,Medium Value Customer
59,2,350.65,Medium Value Customer
154,4,491.21,Medium Value Customer
77,10,1050.96,Medium Value Customer
94,5,290.11,Medium Value Customer
93,1,47.7,Medium Value Customer
18,6,421.94,Medium Value Customer
377,1,22.3,Low Value Customer
67,1,10.9,Medium Value Customer
169,5,86.15999999999998,Low Value Customer
133,1,80.52000000000001,Medium Value Customer
122,16,370.34,Medium Value Customer
189,2,184.09,Low Value Customer
119,2,119.91,Medium Value Customer
16,11,681.91,Medium Value Customer
86,1,132.43,Medium Value Customer
87,2,27.36,Medium Value Customer
23,5,399.83,Medium Value Customer
21,3,247.29,Medium Value Customer
140,1,68.85,Low Value Customer
220,1,75.30000000000001,Low Value Customer
16,2,13.77,Medium Value Customer
303,1,63.64,Low Value Customer
72,2,25.97,Medium Value Customer
168,2,55.83,Low Value Customer
147,1,98.55,Low Value Customer
373,1,144.68999999999997,Low Value Customer
24,3,177.29999999999998,Medium Value Customer
64,7,560.53,Medium Value Customer
237,1,14.74,Low Value Customer
64,2,35.7,Medium Value Customer
211,2,55.33000000000001,Low Value Customer
233,3,87.81,Low Value Customer
168,1,23.06,Low Value Customer
88,6,236.84,Medium Value Customer
202,3,138.72,Low Value Customer
45,4,482.0799999999999,Medium Value Customer
10,11,993.95,Medium Value Customer
178,1,60.72,Low Value Customer
28,2,22.680000000000003,Medium Value Customer
172,1,108.96,Low Value Customer
297,1,48.63999999999999,Low Value Customer
69,1,229.95,Medium Value Customer
7,2,233.35,Medium Value Customer
224,1,6.62,Low Value Customer
29,3,53.01,Medium Value Customer
165,3,358.6,Low Value Customer
62,1,23.5,Medium Value Customer
30,4,231.71,Medium Value Customer
16,5,357.5499999999999,Medium Value Customer
58,2,18.800000000000004,Medium Value Customer
294,1,121.71999999999998,Low Value Customer
37,1,43.74,Medium Value Customer
291,2,99.4,Low Value Customer
34,1,71.28999999999999,Medium Value Customer
11,6,439.68,Medium Value Customer
100,2,44.95,Medium Value Customer
8,7,420.35,Medium Value Customer
106,1,27.7,Medium Value Customer
196,1,41.400000000000006,Low Value Customer
261,1,44.7,Low Value Customer
10,9,657.31,Medium Value Customer
58,1,37.66,Medium Value Customer
59,7,456.6,Medium Value Customer
233,3,162.24999999999994,Low Value Customer
119,5,222.09000000000003,Medium Value Customer
10,2,204.5,Medium Value Customer
143,1,17.19,Low Value Customer
223,1,16.3,Low Value Customer
86,2,96.71,Medium Value Customer
10,7,85.01,Medium Value Customer
9,7,291.34,Medium Value Customer
225,9,579.78,Low Value Customer
31,15,2000.76,Medium Value Customer
90,2,102.9,Medium Value Customer
14,7,172.67000000000002,Medium Value Customer
52,6,200.22000000000003,Medium Value Customer
17,2,185.26,Medium Value Customer
13,17,1829.25,Medium Value Customer
29,3,36.85,Medium Value Customer
238,1,11.35,Low Value Customer
27,12,793.03,Medium Value Customer
98,3,92.69,Medium Value Customer
11,44,2895.2700000000004,Medium Value Customer
25,4,244.98,Medium Value Customer
331,1,21.09,Low Value Customer
188,2,22.41,Low Value Customer
123,1,100.22,Medium Value Customer
70,1,39.74999999999999,Medium Value Customer
24,2,145.63,Medium Value Customer
43,1,67.11999999999999,Medium Value Customer
32,2,234.42,Medium Value Customer
123,3,28.19,Medium Value Customer
78,2,26.9,Medium Value Customer
38,2,142.84999999999994,Medium Value Customer
10,5,527.2,Medium Value Customer
53,1,21.2,Medium Value Customer
151,1,104.49,Low Value Customer
8,5,23.22,Medium Value Customer
66,1,121.14,Medium Value Customer
141,2,141.36,Low Value Customer
133,6,66.99999999999999,Medium Value Customer
27,1,271.43,Medium Value Customer
111,2,107.68,Medium Value Customer
378,1,137.47,Low Value Customer
66,1,20.9,Medium Value Customer
37,1,174.7,Medium Value Customer
25,1,65.24000000000001,Medium Value Customer
44,1,133.19,Medium Value Customer
207,1,4.6,Low Value Customer
80,1,10.08,Medium Value Customer
16,4,11.8,Medium Value Customer
98,2,295.91,Medium Value Customer
20,1,34.81,Medium Value Customer
31,1,143.45,Medium Value Customer
270,2,205.04,Low Value Customer
42,2,88.95000000000002,Medium Value Customer
9,16,1077.75,Medium Value Customer
32,4,441.87,Medium Value Customer
18,6,364.34,Medium Value Customer
23,6,289.88,Medium Value Customer
114,2,70.71000000000001,Medium Value Customer
36,8,275.11,Medium Value Customer
311,2,45.5,Low Value Customer
372,1,111.45,Low Value Customer
16,3,60.27000000000001,Medium Value Customer
81,2,109.77,Medium Value Customer
32,2,88.93000000000002,Medium Value Customer
266,1,94.29999999999995,Low Value Customer
176,1,15.84,Low Value Customer
290,1,13.85,Low Value Customer
37,7,83.00000000000001,Medium Value Customer
23,2,86.8,Medium Value Customer
34,4,154.76999999999995,Medium Value Customer
35,9,341.07000000000005,Medium Value Customer
17,5,883.95,Medium Value Customer
62,1,99.10000000000002,Medium Value Customer
367,1,59.11999999999999,Low Value Customer
311,1,6.15,Low Value Customer
10,4,455.21,Medium Value Customer
36,4,478.03,Medium Value Customer
18,5,369.61,Medium Value Customer
49,5,161.63,Medium Value Customer
8,9,195.26,Medium Value Customer
52,2,60.36,Medium Value Customer
50,2,244.83,Medium Value Customer
51,2,18.66,Medium Value Customer
315,1,10.05,Low Value Customer
373,3,166.92,Low Value Customer
186,1,9.95,Low Value Customer
170,5,227.67,Low Value Customer
48,1,62.57,Medium Value Customer
25,2,115.74,Medium Value Customer
114,1,1.69,Medium Value Customer
17,9,1571.61,Medium Value Customer
7,2,17.95,Medium Value Customer
8,8,998.23,Medium Value Customer
8,3,450.26,Medium Value Customer
21,4,131.63,Medium Value Customer
18,5,227.67,Medium Value Customer
370,1,95.62,Low Value Customer
17,6,229.33999999999995,Medium Value Customer
15,12,950.12,Medium Value Customer
79,4,412.96,Medium Value Customer
22,3,161.87999999999997,Medium Value Customer
36,3,211.411,Medium Value Customer
69,9,231.75,Medium Value Customer
338,1,17.25,Low Value Customer
70,3,165.17999999999998,Medium Value Customer
28,1,71.08,Medium Value Customer
196,4,99.97,Low Value Customer
18,3,275.29999999999995,Medium Value Customer
290,1,69.9,Low Value Customer
27,3,285.19999999999993,Medium Value Customer
318,2,70.58,Low Value Customer
42,5,307.46,Medium Value Customer
37,3,80.65,Medium Value Customer
18,16,1315.77,Medium Value Customer
28,7,629.56,Medium Value Customer
74,2,379.87,Medium Value Customer
17,5,374.94000000000005,Medium Value Customer
265,3,140.76999999999998,Low Value Customer
23,20,1258.4499999999998,Medium Value Customer
60,3,50.940000000000005,Medium Value Customer
37,1,75.38000000000001,Medium Value Customer
73,1,62.19,Medium Value Customer
46,2,86.38000000000004,Medium Value Customer
7,60,3962.62,Medium Value Customer
16,1,10.95,Medium Value Customer
76,3,26.25,Medium Value Customer
37,5,25.2,Medium Value Customer
77,7,35.010000000000005,Medium Value Customer
95,1,11.2,Medium Value Customer
109,1,16.35,Medium Value Customer
27,1,23.05,Medium Value Customer
62,5,52.47,Medium Value Customer
16,24,628.97,Medium Value Customer
62,1,32.25,Medium Value Customer
92,1,49.05,Medium Value Customer
52,2,138.5,Medium Value Customer
150,1,6.25,Low Value Customer
13,7,90.89,Medium Value Customer
58,1,120.33,Medium Value Customer
223,3,952.4,Low Value Customer
183,1,53.14999999999999,Low Value Customer
11,10,468.75999999999993,Medium Value Customer
92,1,40.34,Medium Value Customer
69,7,96.04,Medium Value Customer
8,11,392.51,Medium Value Customer
53,1,52.89999999999999,Medium Value Customer
142,2,23.28,Low Value Customer
63,8,229.91,Medium Value Customer
28,2,93.92,Medium Value Customer
14,10,376.62,Medium Value Customer
46,2,36.7,Medium Value Customer
65,2,2.8,Medium Value Customer
35,15,961.78,Medium Value Customer
190,1,43.64,Low Value Customer
29,1,15.26,Medium Value Customer
9,8,337.6,Medium Value Customer
15,4,70.05,Medium Value Customer
28,3,105.51000000000002,Medium Value Customer
23,5,190.98,Medium Value Customer
35,1,25.55,Medium Value Customer
94,7,411.82,Medium Value Customer
10,17,1119.49,Medium Value Customer
38,2,130.59,Medium Value Customer
7,3,72.21,Medium Value Customer
27,7,504.18,Medium Value Customer
27,1,109.5,Medium Value Customer
53,1,31.3,Medium Value Customer
50,3,29.61,Medium Value Customer
171,1,163.21999999999997,Low Value Customer
86,4,260.76,Medium Value Customer
297,1,16.880000000000003,Low Value Customer
191,1,3.81,Low Value Customer
374,1,43.07,Low Value Customer
23,9,391.35,Medium Value Customer
139,46,2346.28,Medium Value Customer
29,6,813.15,Medium Value Customer
9,3,150.07,Medium Value Customer
104,6,214.68,Medium Value Customer
7,2,200.23,Medium Value Customer
21,9,104.29,Medium Value Customer
23,1,82.24,Medium Value Customer
14,12,389.07,Medium Value Customer
202,2,290.91,Low Value Customer
164,2,70.06,Low Value Customer
67,7,423.1,Medium Value Customer
37,1,26.5,Medium Value Customer
17,1,2.55,Medium Value Customer
42,12,621.94,Medium Value Customer
9,7,172.09999999999994,Medium Value Customer
116,1,53.3,Medium Value Customer
270,1,151.42,Low Value Customer
50,2,91.65,Medium Value Customer
241,1,36.05,Low Value Customer
37,2,146.78999999999996,Medium Value Customer
254,2,264.58000000000004,Low Value Customer
50,2,138.03,Medium Value Customer
274,1,35.94,Low Value Customer
86,1,51.21,Medium Value Customer
129,2,231.83999999999992,Medium Value Customer
56,1,25.79,Medium Value Customer
218,2,32.6,Low Value Customer
370,1,28.55,Low Value Customer
283,1,55.7,Low Value Customer
30,2,113.65,Medium Value Customer
9,8,155.41000000000005,Medium Value Customer
120,2,106.3,Medium Value Customer
27,1,23.19,Medium Value Customer
143,1,12.85,Low Value Customer
32,1,84.58999999999999,Medium Value Customer
205,3,179.37999999999997,Low Value Customer
32,2,33.400000000000006,Medium Value Customer
203,1,101.66,Low Value Customer
22,9,532.99,Medium Value Customer
192,3,161.26999999999998,Low Value Customer
23,7,637.1200000000001,Medium Value Customer
62,1,23.44,Medium Value Customer
9,27,1792.63,Medium Value Customer
94,6,164.95000000000005,Medium Value Customer
50,2,41.95,Medium Value Customer
311,1,105.1,Low Value Customer
36,5,412.8200000000001,Medium Value Customer
20,1,132.12,Medium Value Customer
67,2,184.04999999999995,Medium Value Customer
10,10,365.0,Medium Value Customer
36,2,99.6,Medium Value Customer
80,2,81.50999999999999,Medium Value Customer
39,2,77.35000000000002,Medium Value Customer
7,9,408.43,Medium Value Customer
252,2,268.56,Low Value Customer
7,3,337.77,Medium Value Customer
169,2,189.90000000000003,Low Value Customer
27,1,10.47,Medium Value Customer
76,1,1.45,Medium Value Customer
93,4,230.88,Medium Value Customer
62,2,34.29,Medium Value Customer
259,4,400.77,Low Value Customer
25,4,110.05,Medium Value Customer
151,1,104.77000000000002,Low Value Customer
283,2,82.69000000000003,Low Value Customer
191,1,45.2,Low Value Customer
32,3,284.36999999999995,Medium Value Customer
32,3,292.05,Medium Value Customer
17,2,108.70000000000002,Medium Value Customer
20,3,51.49,Medium Value Customer
39,6,849.3399999999999,Medium Value Customer
14,10,286.94,Medium Value Customer
114,1,4.25,Medium Value Customer
67,3,296.52,Medium Value Customer
21,1,17.97,Medium Value Customer
374,1,8.5,Low Value Customer
35,1,125.92000000000002,Medium Value Customer
154,1,9.44,Low Value Customer
37,4,38.05,Medium Value Customer
32,3,385.63,Medium Value Customer
220,2,71.82000000000001,Low Value Customer
228,1,85.39,Low Value Customer
14,2,167.65000000000003,Medium Value Customer
275,1,96.89,Low Value Customer
184,1,127.39,Low Value Customer
15,7,57.790000000000006,Medium Value Customer
309,1,30.8,Low Value Customer
7,23,1633.1,Medium Value Customer
287,2,51.900000000000006,Low Value Customer
116,6,223.29999999999995,Medium Value Customer
220,1,142.95,Low Value Customer
18,2,153.69,Medium Value Customer
14,20,1137.54,Medium Value Customer
88,4,315.98,Medium Value Customer
202,1,19.65,Low Value Customer
109,4,352.85,Medium Value Customer
87,3,368.67,Medium Value Customer
261,1,23.8,Low Value Customer
270,1,141.18,Low Value Customer
38,4,203.86,Medium Value Customer
27,14,2492.02,Medium Value Customer
9,2,336.70000000000005,Medium Value Customer
380,1,51.55,Low Value Customer
51,6,579.1700000000001,Medium Value Customer
91,2,130.79999999999998,Medium Value Customer
10,7,558.8799999999999,Medium Value Customer
60,4,171.26999999999998,Medium Value Customer
23,1,32.690000000000005,Medium Value Customer
119,1,15.45,Medium Value Customer
22,1,158.34999999999994,Medium Value Customer
114,8,615.3299999999999,Medium Value Customer
259,3,314.01000000000005,Low Value Customer
64,4,322.28000000000003,Medium Value Customer
232,1,28.75,Low Value Customer
379,1,13.3,Low Value Customer
18,1,53.68000000000001,Medium Value Customer
91,2,124.6,Medium Value Customer
44,6,276.36,Medium Value Customer
182,5,432.86,Low Value Customer
63,13,1489.24,Medium Value Customer
21,12,750.4499999999999,Medium Value Customer
29,3,121.41,Medium Value Customer
200,1,46.21,Low Value Customer
25,8,998.64,Medium Value Customer
46,3,140.43,Medium Value Customer
239,2,156.47999999999996,Low Value Customer
51,6,715.3199999999999,Medium Value Customer
79,2,133.05,Medium Value Customer
88,4,903.62,Medium Value Customer
244,1,33.81,Low Value Customer
120,1,17.18,Medium Value Customer
30,2,113.5,Medium Value Customer
16,4,100.34,Medium Value Customer
21,3,129.8,Medium Value Customer
66,3,170.28000000000003,Medium Value Customer
29,5,152.5,Medium Value Customer
21,5,135.29999999999998,Medium Value Customer
71,3,136.32,Medium Value Customer
15,2,107.25,Medium Value Customer
36,9,578.6400000000001,Medium Value Customer
7,10,713.78,Medium Value Customer
311,2,25.85,Low Value Customer
27,1,62.66,Medium Value Customer
111,2,171.90999999999997,Medium Value Customer
140,6,295.26,Medium Value Customer
8,3,111.44,Medium Value Customer
72,1,15.749999999999998,Medium Value Customer
14,3,189.53,Medium Value Customer
379,1,106.34,Low Value Customer
303,2,68.31,Low Value Customer
59,10,589.6399999999999,Medium Value Customer
116,2,85.42,Medium Value Customer
135,1,27.33,Low Value Customer
119,3,44.74,Medium Value Customer
77,4,329.4,Medium Value Customer
104,3,165.99,Medium Value Customer
7,2,141.63,Medium Value Customer
59,4,379.55,Medium Value Customer
17,7,495.7800000000001,Medium Value Customer
10,1,5.46,Medium Value Customer
9,39,1093.26,Medium Value Customer
8,5,169.11999999999998,Medium Value Customer
10,26,967.31,Medium Value Customer
245,1,31.0,Low Value Customer
163,5,94.05,Low Value Customer
25,2,25.649999999999995,Medium Value Customer
239,4,33.6,Low Value Customer
10,6,292.9,Medium Value Customer
27,3,96.36,Medium Value Customer
14,6,144.42,Medium Value Customer
65,2,509.3399999999999,Medium Value Customer
62,1,73.44,Medium Value Customer
35,1,72.65,Medium Value Customer
30,2,26.380000000000003,Medium Value Customer
8,8,371.19,Medium Value Customer
10,3,109.65,Medium Value Customer
38,8,214.43,Medium Value Customer
153,2,95.98,Low Value Customer
36,3,32.599999999999994,Medium Value Customer
24,19,515.22,Medium Value Customer
118,2,62.45,Medium Value Customer
23,10,637.8400000000001,Medium Value Customer
25,2,205.71,Medium Value Customer
60,1,31.660000000000004,Medium Value Customer
97,2,29.8,Medium Value Customer
8,17,1290.81,Medium Value Customer
18,6,29.950000000000003,Medium Value Customer
44,2,130.09,Medium Value Customer
112,4,110.74,Medium Value Customer
65,1,63.22,Medium Value Customer
24,4,193.75,Medium Value Customer
66,4,285.37000000000006,Medium Value Customer
38,13,968.24,Medium Value Customer
63,1,48.4,Medium Value Customer
286,1,44.900000000000006,Low Value Customer
9,7,281.62,Medium Value Customer
301,1,45.91,Low Value Customer
8,2,255.41,Medium Value Customer
37,7,222.08,Medium Value Customer
46,2,254.9,Medium Value Customer
238,1,53.60000000000001,Low Value Customer
24,7,173.93,Medium Value Customer
263,2,95.27,Low Value Customer
14,8,492.61,Medium Value Customer
167,3,121.24,Low Value Customer
9,8,465.06,Medium Value Customer
37,9,304.4,Medium Value Customer
16,11,410.29,Medium Value Customer
31,5,18.04,Medium Value Customer
48,2,6.800000000000001,Medium Value Customer
70,9,397.31,Medium Value Customer
90,1,7.35,Medium Value Customer
22,1,16.37,Medium Value Customer
119,2,145.48,Medium Value Customer
113,3,74.89999999999999,Medium Value Customer
169,1,76.45,Low Value Customer
188,1,133.26,Low Value Customer
63,1,67.42999999999999,Medium Value Customer
106,4,197.74,Medium Value Customer
16,8,181.81999999999996,Medium Value Customer
17,3,234.53,Medium Value Customer
10,28,1617.6999999999998,Medium Value Customer
69,4,311.95000000000005,Medium Value Customer
35,2,107.79,Medium Value Customer
15,5,136.78,Medium Value Customer
98,1,32.4,Medium Value Customer
295,3,41.45,Low Value Customer
44,3,218.64,Medium Value Customer
90,1,47.82000000000001,Medium Value Customer
23,2,63.02000000000001,Medium Value Customer
52,1,42.2,Medium Value Customer
29,3,185.67,Medium Value Customer
25,7,876.8000000000001,Medium Value Customer
78,2,39.24000000000001,Medium Value Customer
34,1,147.49999999999994,Medium Value Customer
156,2,171.13999999999996,Low Value Customer
39,5,759.81,Medium Value Customer
28,2,172.76999999999998,Medium Value Customer
303,1,23.5,Low Value Customer
309,3,249.51999999999995,Low Value Customer
24,2,51.1,Medium Value Customer
154,1,64.45,Low Value Customer
192,1,70.35999999999999,Low Value Customer
87,2,110.31000000000002,Medium Value Customer
13,1,108.72,Medium Value Customer
303,1,41.6,Low Value Customer
20,6,197.72000000000003,Medium Value Customer
109,2,179.22,Medium Value Customer
328,2,30.95,Low Value Customer
11,4,518.49,Medium Value Customer
37,5,447.87,Medium Value Customer
223,1,81.86000000000001,Low Value Customer
31,10,1244.38,Medium Value Customer
93,3,126.91,Medium Value Customer
14,8,845.59,Medium Value Customer
34,1,69.71,Medium Value Customer
18,3,247.72,Medium Value Customer
37,3,187.04,Medium Value Customer
190,4,89.36999999999999,Low Value Customer
13,10,215.14,Medium Value Customer
310,2,194.28,Low Value Customer
16,8,800.6299999999999,Medium Value Customer
10,4,208.43,Medium Value Customer
17,2,354.99999999999994,Medium Value Customer
35,1,11.6,Medium Value Customer
7,3,47.76,Medium Value Customer
20,3,232.1,Medium Value Customer
379,1,81.06,Low Value Customer
13,6,174.49,Medium Value Customer
16,1,113.89,Medium Value Customer
48,1,15.85,Medium Value Customer
62,5,440.21,Medium Value Customer
63,2,237.25,Medium Value Customer
240,4,62.22,Low Value Customer
16,1,78.71,Medium Value Customer
263,1,107.76999999999998,Low Value Customer
66,3,338.02000000000004,Medium Value Customer
365,1,109.36999999999998,Low Value Customer
56,2,142.15999999999997,Medium Value Customer
7,10,522.08,Medium Value Customer
85,1,88.55000000000001,Medium Value Customer
7,90,13663.09,High Value Customer
244,1,104.09,Low Value Customer
53,1,33.1,Medium Value Customer
197,4,195.61999999999995,Low Value Customer
157,2,41.63,Low Value Customer
59,21,441.82,Medium Value Customer
122,3,133.76999999999998,Medium Value Customer
14,155,7369.889999999999,High Value Customer
64,6,651.56,Medium Value Customer
30,3,148.14,Medium Value Customer
49,3,434.47,Medium Value Customer
104,4,228.05,Medium Value Customer
14,1,30.020000000000003,Medium Value Customer
11,18,710.15,Medium Value Customer
10,4,428.64,Medium Value Customer
